"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"experiment"
"04/27/2018 19:43:37:811 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","[step]","total-wealth","sum [wealth] of turtles with [ who mod nn = 0 ]","sum [wealth] of turtles with [ who mod nn = 1 ]"
"21","50","0.2","63","6046.8","1289.8666288647712","1913.6260483238812"
"24","50","0.2","24","2599.5999999999995","450.85831684655216","867.1556704733179"
"20","50","0.15","53","5728.450000000001","1081.729675879676","1968.3072796484562"
"18","50","0.15","87","8197.050000000001","1679.493873877876","2602.8581458378"
"24","50","0.2","25","2739.6","479.5916501798855","913.4890038066508"
"22","50","0.2","53","4997.4","972.7947523349059","1628.164772312087"
"19","50","0.15","81","8290.250000000002","1567.601848140144","2654.6472301216477"
"20","50","0.15","54","5836.800000000002","1093.9796758796758","2014.1072796484561"
"24","50","0.2","26","2847.6","490.1916501798856","951.5747180923652"
"23","50","0.2","53","5697.000000000002","1067.8923822307725","1884.9029737032834"
"22","50","0.2","54","5015.8","980.5947523349058","1630.564772312087"
"21","50","0.2","64","6068.000000000001","1297.266628864771","1916.626048323881"
"18","50","0.15","88","8302.05","1696.466601150603","2629.176327655982"
"21","50","0.2","65","6199.600000000002","1313.666628864771","1954.8927149905478"
"18","50","0.15","89","8446.05","1717.075692059694","2683.0354185650726"
"21","50","0.2","66","6342.400000000001","1340.91424791239","2005.9117626095954"
"18","50","0.15","90","8591.25","1754.5827627667647","2736.5323882620423"
"21","50","0.2","67","6369.400000000001","1352.1142479123903","2009.3117626095955"
"21","50","0.2","68","6390.599999999998","1359.3142479123903","2012.1117626095952"
"18","50","0.15","91","8698.750000000004","1775.9613341953363","2762.5895311191844"
"21","50","0.2","69","6520.6","1391.426666213044","2053.941827969073"
"23","50","0.2","54","5716.6","1076.6923822307722","1884.9029737032831"
"20","50","0.15","55","5906.400000000001","1105.8296758796757","2034.0572796484562"
"21","50","0.2","70","6628.000000000002","1402.826666213044","2098.141827969073"
"22","50","0.2","55","5153","1007.1705099106633","1673.5890147363295"
"19","50","0.15","82","8388.599999999999","1586.251848140144","2678.5972301216475"
"20","50","0.15","56","6007.650000000002","1137.3478576978578","2063.348188739365"
"22","50","0.2","56","5293.400000000001","1035.176570516724","1712.1344692817838"
"24","50","0.2","27","2941.7999999999997","506.80341488576784","978.5041298570711"
"18","50","0.15","92","8839.450000000003","1805.6420531495846","2799.337897132257"
"21","50","0.2","71","6775","1419.5805123668902","2154.8495202767654"
"20","50","0.15","57","6105.150000000001","1155.3055500055502","2091.76357335475"
"23","50","0.2","55","5806.000000000001","1107.6923822307722","1912.1029737032834"
"22","50","0.2","57","5436.5999999999985","1053.4492977894515","1766.6981056454201"
"19","50","0.15","83","8489.25","1593.6518481401442","2725.7335937580115"
"20","50","0.15","58","6123.399999999999","1161.70555000555","2094.56357335475"
"23","50","0.2","56","5943.400000000001","1124.304146936655","1959.6702939647214"
"21","50","0.2","72","6875.800000000001","1444.9805123668898","2196.8495202767654"
"18","50","0.15","93","8982.8","1825.0420531495845","2852.9878971322564"
"22","50","0.2","58","5584.599999999999","1076.8363107764642","1830.2773264246412"
"19","50","0.15","84","8551.3","1614.151848140144","2734.3335937580114"
"24","50","0.2","28","2998.800000000001","524.6700815524346","995.5041298570711"
"23","50","0.2","57","6005.200000000001","1138.9405105730184","1982.0884757829035"
"21","50","0.2","73","6977.5999999999985","1469.18051236689","2221.049520276765"
"22","50","0.2","59","5607.399999999999","1085.8363107764642","1832.2773264246412"
"18","50","0.15","94","9085.150000000003","1833.2920531495847","2895.487897132257"
"24","50","0.2","29","3062.199999999999","535.8700815524344","1015.2469869999279"
"19","50","0.15","85","8657.5","1631.9185148068107","2776.8335937580123"
"23","50","0.2","58","6106.400000000001","1158.1405105730184","2006.8884757829032"
"20","50","0.15","59","6221.699999999999","1173.2698357198356","2121.220716211893"
"24","50","0.2","30","3160.5999999999995","563.0700815524344","1038.4469869999284"
"21","50","0.2","74","7073.2","1475.78051236689","2268.4495202767653"
"22","50","0.2","60","5708.6","1123.0363107764642","1853.0773264246413"
"18","50","0.15","95","9103.149999999994","1838.8420531495847","2895.987897132257"
"19","50","0.15","86","8810.899999999996","1669.318514806811","2813.3335937580114"
"24","50","0.2","31","3268.2000000000003","570.6700815524345","1078.1327012856425"
"23","50","0.2","59","6208.2","1178.7690820015898","2053.2027614971885"
"20","50","0.15","60","6360.950000000001","1207.9374827786592","2160.6354220942458"
"21","50","0.2","75","7082.599999999998","1480.38051236689","2268.2495202767655"
"22","50","0.2","61","5806","1137.5090380491915","1884.3682355155502"
"18","50","0.15","96","9201.45","1866.5491960067272","2918.080754275114"
"24","50","0.2","32","3368.7999999999997","579.6700815524345","1091.1327012856423"
"23","50","0.2","60","6312.200000000001","1187.9690820015899","2102.4027614971887"
"25","50","0.2","16","1518.1999999999998","262.3333789017999","496.8965198544146"
"20","50","0.15","61","6389.049999999999","1217.4374827786592","2165.035422094246"
"22","50","0.2","62","5906.999999999999","1146.1090380491914","1930.8825212298357"
"21","50","0.2","76","7091.4000000000015","1482.9805123668898","2273.6495202767655"
"18","50","0.15","97","9341.099999999997","1892.8468150543465","2965.118849513209"
"23","50","0.2","61","6407.599999999999","1216.5844666169744","2139.925838420266"
"25","50","0.2","17","1538.6","270.9333789018","498.8965198544146"
"19","50","0.15","87","8917.150000000001","1698.4185148068104","2856.983593758012"
"20","50","0.15","62","6410.9","1227.2874827786593","2165.8354220942456"
"25","50","0.2","18","1669.3999999999996","295.3948168102967","540.9265852138918"
"21","50","0.2","77","7223.200000000001","1502.6471790335568","2317.7464899737347"
"24","50","0.2","33","3469.9999999999995","586.2700815524345","1120.7993679523092"
"19","50","0.15","88","9058.550000000003","1728.4633866016827","2900.9156450400624"
"23","50","0.2","62","6500.200000000002","1231.1844666169745","2172.3258384202654"
"20","50","0.15","63","6505.049999999999","1259.4783918695684","2189.753603912428"
"25","50","0.2","19","1810.9999999999998","315.8233882388682","594.3551566424632"
"21","50","0.2","78","7367.600000000002","1516.4471790335567","2376.746489973735"
"22","50","0.2","63","5965.2","1165.6737439315445","1942.1413447592477"
"18","50","0.15","98","9452.899999999996","1916.1301483876794","3021.9521828465427"
"25","50","0.2","20","1957.6000000000001","328.42338823886814","648.6682879555945"
"20","50","0.15","64","6600.450000000002","1266.8783918695685","2234.780526989351"
"25","50","0.2","21","2064","339.02338823886805","671.8460657333724"
"21","50","0.2","79","7515.000000000004","1532.0471790335566","2444.879823307068"
"19","50","0.15","89","9162.499999999998","1751.8967199350157","2957.348978373396"
"20","50","0.15","65","6738.049999999999","1284.163174478264","2283.0401543185435"
"25","50","0.2","22","2159.2000000000003","351.2961155115954","714.882429369736"
"22","50","0.2","64","6066.799999999998","1185.502315360116","1966.5984876163907"
"21","50","0.2","80","7652.200000000002","1571.9138457002234","2478.2131566404014"
"20","50","0.15","66","6841.85","1296.263174478264","2301.690154318543"
"25","50","0.2","23","2253.2","360.64996166544154","742.4978139851206"
"18","50","0.15","99","9556.05","1936.346815054346","3062.3855161798756"
"19","50","0.15","90","9259.75","1761.4467199350158","2990.618209142627"
"24","50","0.2","34","3492.3999999999996","592.0700815524344","1125.999367952309"
"21","50","0.2","81","7799.6","1583.3138457002235","2518.896273523519"
"23","50","0.2","63","6633.199999999998","1250.7844666169742","2220.5258384202652"
"25","50","0.2","24","2267.8","363.0499616654415","745.8978139851206"
"22","50","0.2","65","6090.600000000002","1195.102315360116","1969.1984876163906"
"19","50","0.15","91","9317.999999999996","1776.6125094087001","3002.5392617742064"
"25","50","0.2","25","2276.6","364.84996166544147","748.6978139851204"
"21","50","0.2","82","7944.399999999999","1609.3805123668903","2568.7629401901854"
"20","50","0.15","67","6942.549999999999","1337.798888763978","2327.647297175686"
"24","50","0.2","35","3580.600000000001","605.1367482191012","1166.1327012856423"
"19","50","0.15","92","9420.199999999997","1794.7125094087","3052.8892617742063"
"21","50","0.2","83","8086.400000000002","1629.9788029651809","2611.1116581389033"
"22","50","0.2","66","6111.000000000002","1201.502315360116","1972.1984876163908"
"20","50","0.15","68","7080.799999999999","1356.0488887639783","2383.3139638423527"
"23","50","0.2","64","6735.400000000003","1273.5844666169742","2239.125838420266"
"25","50","0.2","26","2364.1999999999994","371.80380781928767","783.6670447543513"
"19","50","0.15","93","9562.349999999999","1821.151398297589","3103.8948173297617"
"21","50","0.2","84","8192.800000000003","1654.9788029651806","2640.9116581389035"
"20","50","0.15","69","7188.600000000002","1367.298888763978","2437.4139638423526"
"24","50","0.2","36","3711.1999999999994","621.8700815524345","1224.4586272115682"
"18","50","0.15","100","9693.550000000001","1961.417327874859","3101.4534648978242"
"21","50","0.2","85","8294","1680.7565807429585","2688.7561025833475"
"20","50","0.15","70","7290.700000000002","1375.8488887639785","2464.9211066994953"
"23","50","0.2","65","6836.6","1287.9383127708206","2289.556607651035"
"22","50","0.2","67","6205.799999999998","1224.902315360116","1982.4651542830575"
"25","50","0.2","27","2495.4","399.5466649621449","848.2670447543514"
"21","50","0.2","86","8431.000000000002","1711.8501479944202","2743.421599659371"
"24","50","0.2","37","3812.1999999999994","630.6700815524345","1246.236404989346"
"20","50","0.15","71","7437.25","1415.048888763978","2503.071106699496"
"21","50","0.2","87","8454.8","1720.2501479944203","2747.2215996593713"
"25","50","0.2","28","2598.8000000000006","410.1466649621448","879.9579538452605"
"23","50","0.2","66","6935.000000000001","1297.7383127708204","2311.9566076510346"
"20","50","0.15","72","7580.599999999998","1446.5488887639783","2555.3877733661625"
"22","50","0.2","68","6300.799999999999","1230.1023153601159","2034.0651542830572"
"19","50","0.15","94","9665.15","1847.6513982975894","3138.2448173297616"
"24","50","0.2","38","3918.600000000001","641.6700815524346","1292.0808494337905"
"21","50","0.2","88","8518.4","1733.494592438865","2769.799377437149"
"20","50","0.15","73","7690.999999999999","1458.9488887639784","2614.180630509019"
"22","50","0.2","69","6436.600000000001","1248.702315360116","2096.3318209497243"
"19","50","0.15","95","9807","1872.045554141745","3184.421440706385"
"26","50","0.25","0","0","0","0"
"21","50","0.2","89","8582.8","1747.0484385927111","2794.0609158986877"
"23","50","0.2","67","7077.799999999999","1314.7971363002323","2369.5297168947327"
"20","50","0.15","74","7831.1","1483.4988887639784","2662.680630509019"
"25","50","0.2","29","2748.600000000001","423.1466649621448","954.8912871785936"
"22","50","0.2","70","6578.2","1262.7023153601162","2147.8954573133606"
"24","50","0.2","39","4014.2","654.9759639053756","1325.4220259043789"
"20","50","0.15","75","7897.900000000001","1499.4488887639786","2691.1806305090195"
"21","50","0.2","90","8680.6","1774.2484385927112","2812.260915898687"
"26","50","0.25","1","34","13","4"
"22","50","0.2","71","6693","1275.5023153601157","2186.0954573133604"
"25","50","0.2","30","2853.8","446.05435726983717","989.6605179478245"
"24","50","0.2","40","4112.4","668.0902496196612","1360.307740190093"
"20","50","0.15","76","7918.899999999999","1506.9988887639781","2692.1306305090193"
"21","50","0.2","91","8824.199999999997","1795.4848022290748","2863.315461353233"
"22","50","0.2","72","6754.6","1290.502315360116","2205.6954573133607"
"26","50","0.25","2","138.74999999999997","26","46.88636363636364"
"23","50","0.2","68","7222","1336.5143080174041","2410.69739366241"
"20","50","0.15","77","8052.850000000001","1537.6988887639782","2725.4806305090196"
"21","50","0.2","92","8929.800000000003","1817.113373657646","2899.6011756389466"
"26","50","0.25","3","281.75","40.82692307692308","103.73038073038074"
"22","50","0.2","73","6899.4000000000015","1321.9204971782976","2247.7136391315425"
"24","50","0.2","41","4169.199999999999","685.016565409135","1373.728792821672"
"25","50","0.2","31","2958.799999999999","476.8725390880189","1015.0786997660061"
"23","50","0.2","69","7366.799999999999","1351.9143080174042","2472.333757298773"
"20","50","0.15","78","8191.550000000003","1569.7547711169193","2764.151218744314"
"19","50","0.15","96","9954.650000000001","1884.445554141745","3239.9214407063846"
"22","50","0.2","74","7034.799999999997","1346.3410099988105","2290.9649211828237"
"21","50","0.2","93","8947.600000000002","1824.113373657646","2903.001175638947"
"26","50","0.25","4","341.25000000000006","56.493589743589745","120.31371406371409"
"20","50","0.15","79","8345.8","1586.719056831205","2824.658361601456"
"22","50","0.2","75","7134.599999999999","1367.2487023065028","2317.7803057982087"
"25","50","0.2","32","2981.6","488.0725390880189","1016.8786997660062"
"19","50","0.15","97","10096.349999999997","1904.4788874750782","3286.871440706385"
"21","50","0.2","94","9043.599999999999","1848.1749121191845","2942.7242525620236"
"24","50","0.2","42","4312.799999999999","705.9704115629811","1431.851869744749"
"26","50","0.25","5","473.50000000000006","87.54273504273503","160.49747474747477"
"22","50","0.2","76","7280.599999999999","1390.5375911953915","2378.335861353765"
"20","50","0.15","80","8457.4","1606.4190568312051","2855.058361601456"
"19","50","0.15","98","10238.849999999995","1937.4606335068243","3340.7349327698776"
"23","50","0.2","70","7508.4","1388.8681541712501","2511.872218837234"
"21","50","0.2","95","9138.4","1866.308245452518","2983.924252562024"
"26","50","0.25","6","574.2500000000002","106.72130647130648","184.8546176046176"
"22","50","0.2","77","7379.200000000001","1416.79912965693","2404.751245969149"
"20","50","0.15","81","8561.1","1629.2767491388972","2905.089130832226"
"25","50","0.2","33","3117.6000000000004","510.70330831878823","1052.1863920736985"
"24","50","0.2","43","4416.4","723.2370782296479","1481.451869744749"
"21","50","0.2","96","9231.2","1873.9082454525178","3023.9242525620243"
"22","50","0.2","78","7476.5999999999985","1440.3445842023848","2434.842155060058"
"20","50","0.15","82","8659.650000000001","1638.5267491388975","2947.3391308322252"
"26","50","0.25","7","670.2500000000001","126.39987789987791","207.4617604617605"
"23","50","0.2","71","7647.599999999999","1411.6799188771324","2560.1310423666464"
