"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary mutation-magnitude"
"05/07/2018 23:07:05:844 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","percent-to-replace","N","mutation-magnitude","tau","p","num-variants","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"8","1","50","0.05","0","0","1","48","2186.0000000000005","2","22","26"
"6","1","50","0.05","0","0","1","50","2036","6","21","23"
"1","1","50","0","0","0","1","36","1921.9999999999998","3","18","29"
"3","1","50","0","0","0","1","45","1299.9999999999998","2","20","28"
"4","1","50","0","0","0","1","48","2055.999999999999","0","31","19"
"6","1","50","0.05","0","0","1","51","2080","4","23","23"
"2","1","50","0","0","0","1","50","2134","5","28","17"
"8","1","50","0.05","0","0","1","49","2307.9999999999995","2","22","26"
"7","1","50","0.05","0","0","1","58","2845.0000000000005","7","19","24"
"4","1","50","0","0","0","1","49","2096","0","33","17"
"1","1","50","0","0","0","1","37","2045.0000000000002","3","18","29"
"6","1","50","0.05","0","0","1","52","2125.0000000000005","5","22","23"
"2","1","50","0","0","0","1","51","2139","5","28","17"
"3","1","50","0","0","0","1","46","1301.9999999999998","2","20","28"
"8","1","50","0.05","0","0","1","50","2350","2","22","26"
"4","1","50","0","0","0","1","50","2096","0","31","19"
"1","1","50","0","0","0","1","38","2128","3","18","29"
"5","1","50","0","0","0","1","58","2771.9999999999986","2","24","24"
"2","1","50","0","0","0","1","52","2144.000000000001","5","28","17"
"6","1","50","0.05","0","0","1","53","2170.0000000000005","5","24","21"
"7","1","50","0.05","0","0","1","59","2852.0000000000005","7","19","24"
"1","1","50","0","0","0","1","39","2131.0000000000005","3","18","29"
"8","1","50","0.05","0","0","1","51","2433","3","21","26"
"2","1","50","0","0","0","1","53","2148.9999999999995","5","28","17"
"7","1","50","0.05","0","0","1","60","2900.000000000001","8","18","24"
"6","1","50","0.05","0","0","1","54","2294.9999999999995","5","23","22"
"5","1","50","0","0","0","1","59","2813.999999999999","2","24","24"
"8","1","50","0.05","0","0","1","52","2515.9999999999995","3","23","24"
"2","1","50","0","0","0","1","54","2193.999999999999","5","28","17"
"1","1","50","0","0","0","1","40","2254.000000000001","3","18","29"
"7","1","50","0.05","0","0","1","61","2907.0000000000005","7","19","24"
"5","1","50","0","0","0","1","60","2815.9999999999986","2","24","24"
"6","1","50","0.05","0","0","1","55","2381.9999999999995","7","22","21"
"3","1","50","0","0","0","1","47","1303.9999999999995","2","20","28"
"8","1","50","0.05","0","0","1","53","2599.999999999999","4","22","24"
"4","1","50","0","0","0","1","51","2096","0","33","17"
"2","1","50","0","0","0","1","55","2198.999999999999","5","28","17"
"7","1","50","0.05","0","0","1","62","2915.0000000000014","8","18","24"
"6","1","50","0.05","0","0","1","56","2428.999999999999","7","22","21"
"8","1","50","0.05","0","0","1","54","2643","3","22","25"
"4","1","50","0","0","0","1","52","2096","0","31","19"
"2","1","50","0","0","0","1","56","2324","5","28","17"
"3","1","50","0","0","0","1","48","1345.9999999999998","2","20","28"
"5","1","50","0","0","0","1","61","2857.999999999999","2","24","24"
"8","1","50","0.05","0","0","1","55","2686.9999999999995","4","23","23"
"3","1","50","0","0","0","1","49","1468","2","20","28"
"2","1","50","0","0","0","1","57","2448.9999999999995","5","28","17"
"7","1","50","0.05","0","0","1","63","2923.000000000001","8","18","24"
"6","1","50","0.05","0","0","1","57","2513.9999999999995","5","25","20"
"4","1","50","0","0","0","1","53","2136.0000000000005","0","33","17"
"7","1","50","0.05","0","0","1","64","3013","10","16","24"
"8","1","50","0.05","0","0","1","56","2691.0000000000005","4","24","22"
"6","1","50","0.05","0","0","1","58","2515.9999999999995","2","22","26"
"3","1","50","0","0","0","1","50","1470","2","20","28"
"4","1","50","0","0","0","1","54","2216","0","31","19"
"1","1","50","0","0","0","1","41","2257.0000000000005","3","18","29"
"5","1","50","0","0","0","1","62","2940","2","24","24"
"2","1","50","0","0","0","1","58","2453.9999999999995","5","28","17"
"7","1","50","0.05","0","0","1","65","3144.000000000001","11","16","23"
"3","1","50","0","0","0","1","51","1471.9999999999998","2","20","28"
"4","1","50","0","0","0","1","55","2336.000000000001","0","33","17"
"5","1","50","0","0","0","1","63","2981.9999999999995","2","24","24"
"2","1","50","0","0","0","1","59","2579.0000000000005","5","28","17"
"1","1","50","0","0","0","1","42","2260.000000000001","3","18","29"
"7","1","50","0.05","0","0","1","66","3196.000000000001","12","15","23"
"8","1","50","0.05","0","0","1","57","2697","6","22","22"
"3","1","50","0","0","0","1","52","1473.9999999999998","2","20","28"
"4","1","50","0","0","0","1","56","2336.0000000000005","0","31","19"
"5","1","50","0","0","0","1","64","3023.9999999999995","2","24","24"
"2","1","50","0","0","0","1","60","2704.0000000000005","5","28","17"
"7","1","50","0.05","0","0","1","67","3247","11","15","24"
"1","1","50","0","0","0","1","43","2383","3","18","29"
"6","1","50","0.05","0","0","1","59","2559.9999999999995","4","21","25"
"3","1","50","0","0","0","1","53","1555.9999999999995","2","20","28"
"4","1","50","0","0","0","1","57","2336","0","33","17"
"5","1","50","0","0","0","1","65","3025.999999999999","2","24","24"
"7","1","50","0.05","0","0","1","68","3338.000000000001","11","15","24"
"2","1","50","0","0","0","1","61","2749.0000000000005","5","28","17"
"8","1","50","0.05","0","0","1","58","2742.000000000001","5","22","23"
"4","1","50","0","0","0","1","58","2336.000000000001","0","31","19"
"3","1","50","0","0","0","1","54","1557.9999999999993","2","20","28"
"1","1","50","0","0","0","1","44","2426.000000000001","3","18","29"
"5","1","50","0","0","0","1","66","3068","2","24","24"
"6","1","50","0.05","0","0","1","60","2604","4","24","22"
"7","1","50","0.05","0","0","1","69","3349","11","14","25"
"4","1","50","0","0","0","1","59","2336.0000000000005","0","33","17"
"3","1","50","0","0","0","1","55","1639.9999999999998","2","20","28"
"1","1","50","0","0","0","1","45","2469","3","18","29"
"5","1","50","0","0","0","1","67","3070.0000000000005","2","24","24"
"2","1","50","0","0","0","1","62","2874","5","28","17"
"8","1","50","0.05","0","0","1","59","2787.000000000002","5","21","24"
"7","1","50","0.05","0","0","1","70","3359.0000000000014","10","15","25"
"4","1","50","0","0","0","1","60","2416.0000000000014","0","31","19"
"3","1","50","0","0","0","1","56","1642","2","20","28"
"5","1","50","0","0","0","1","68","3191.999999999999","2","24","24"
"7","1","50","0.05","0","0","1","71","3411.0000000000014","12","16","22"
"8","1","50","0.05","0","0","1","60","2834","7","21","22"
"6","1","50","0.05","0","0","1","61","2646.999999999999","3","24","23"
"3","1","50","0","0","0","1","57","1764.0000000000002","2","20","28"
"2","1","50","0","0","0","1","63","2958.999999999999","5","28","17"
"7","1","50","0.05","0","0","1","72","3423","12","13","25"
"4","1","50","0","0","0","1","61","2416.0000000000014","0","33","17"
"5","1","50","0","0","0","1","69","3194.0000000000005","2","24","24"
"6","1","50","0.05","0","0","1","62","2691.999999999999","5","23","22"
"3","1","50","0","0","0","1","58","1886","2","20","28"
"2","1","50","0","0","0","1","64","3083.999999999998","5","28","17"
"1","1","50","0","0","0","1","46","2511.9999999999995","3","18","29"
"4","1","50","0","0","0","1","62","2416.0000000000014","0","31","19"
"6","1","50","0.05","0","0","1","63","2776","4","23","23"
"8","1","50","0.05","0","0","1","61","2921","7","20","23"
"7","1","50","0.05","0","0","1","73","3433.0000000000005","10","14","26"
"3","1","50","0","0","0","1","59","1888.0000000000002","2","20","28"
"2","1","50","0","0","0","1","65","3129.000000000001","5","28","17"
"1","1","50","0","0","0","1","47","2635","3","18","29"
"6","1","50","0.05","0","0","1","64","2819.9999999999995","4","24","22"
"8","1","50","0.05","0","0","1","62","2967.000000000001","6","19","25"
"7","1","50","0.05","0","0","1","74","3525","12","14","24"
"2","1","50","0","0","0","1","66","3174.0000000000005","5","28","17"
"3","1","50","0","0","0","1","60","2010.0000000000014","2","20","28"
"4","1","50","0","0","0","1","63","2455.999999999999","0","33","17"
"1","1","50","0","0","0","1","48","2758.000000000001","3","18","29"
"8","1","50","0.05","0","0","1","63","2972.000000000001","5","22","23"
"6","1","50","0.05","0","0","1","65","2947.000000000002","7","22","21"
"2","1","50","0","0","0","1","67","3218.9999999999986","5","28","17"
"5","1","50","0","0","0","1","70","3316","2","24","24"
"7","1","50","0.05","0","0","1","75","3616","11","11","28"
"3","1","50","0","0","0","1","61","2012.0000000000007","2","20","28"
"4","1","50","0","0","0","1","64","2496.0000000000014","0","31","19"
"6","1","50","0.05","0","0","1","66","2993.0000000000005","6","22","22"
"2","1","50","0","0","0","1","68","3344.0000000000005","5","28","17"
"1","1","50","0","0","0","1","49","2841.0000000000005","3","18","29"
"3","1","50","0","0","0","1","62","2014.0000000000005","2","20","28"
"4","1","50","0","0","0","1","65","2535.9999999999995","0","33","17"
"2","1","50","0","0","0","1","69","3389.000000000002","5","28","17"
"6","1","50","0.05","0","0","1","67","3118.9999999999995","6","23","21"
"3","1","50","0","0","0","1","63","2016.0000000000007","2","20","28"
"1","1","50","0","0","0","1","50","2884.0000000000005","3","18","29"
"5","1","50","0","0","0","1","71","3317.999999999999","2","24","24"
"7","1","50","0.05","0","0","1","76","3625.9999999999995","10","18","22"
"4","1","50","0","0","0","1","66","2576.0000000000014","0","31","19"
"2","1","50","0","0","0","1","70","3394.0000000000014","5","28","17"
"6","1","50","0.05","0","0","1","68","3204.999999999999","6","22","22"
"7","1","50","0.05","0","0","1","77","3635","9","12","29"
"5","1","50","0","0","0","1","72","3359.999999999999","2","24","24"
"8","1","50","0.05","0","0","1","64","3098.9999999999995","7","21","22"
"1","1","50","0","0","0","1","51","2927","3","18","29"
"4","1","50","0","0","0","1","67","2615.9999999999986","0","33","17"
"3","1","50","0","0","0","1","64","2058.000000000001","2","20","28"
"8","1","50","0.05","0","0","1","65","3104","5","22","23"
"6","1","50","0.05","0","0","1","69","3291.0000000000005","6","22","22"
"4","1","50","0","0","0","1","68","2656.000000000001","0","31","19"
"2","1","50","0","0","0","1","71","3438.9999999999995","5","28","17"
"5","1","50","0","0","0","1","73","3442","2","24","24"
"3","1","50","0","0","0","1","65","2100.0000000000005","2","20","28"
"4","1","50","0","0","0","1","69","2656.0000000000014","0","33","17"
"7","1","50","0.05","0","0","1","78","3686.0000000000005","11","15","24"
"6","1","50","0.05","0","0","1","70","3336.9999999999995","6","22","22"
"8","1","50","0.05","0","0","1","66","3188.0000000000005","4","23","23"
"3","1","50","0","0","0","1","66","2142","2","20","28"
"4","1","50","0","0","0","1","70","2695.999999999999","0","31","19"
"1","1","50","0","0","0","1","52","2930","3","18","29"
"2","1","50","0","0","0","1","72","3563.999999999999","5","28","17"
"7","1","50","0.05","0","0","1","79","3775.000000000001","9","13","28"
"4","1","50","0","0","0","1","71","2695.9999999999995","0","33","17"
"5","1","50","0","0","0","1","74","3484","2","24","24"
"3","1","50","0","0","0","1","67","2184.0000000000014","2","20","28"
"8","1","50","0.05","0","0","1","67","3235","7","23","20"
"7","1","50","0.05","0","0","1","80","3906.0000000000005","11","15","24"
"6","1","50","0.05","0","0","1","71","3422.999999999999","6","18","26"
"4","1","50","0","0","0","1","72","2695.999999999999","0","31","19"
"3","1","50","0","0","0","1","68","2265.999999999999","2","20","28"
"1","1","50","0","0","0","1","53","2973.000000000001","3","18","29"
"2","1","50","0","0","0","1","73","3569","5","28","17"
"5","1","50","0","0","0","1","75","3485.9999999999995","2","24","24"
"7","1","50","0.05","0","0","1","81","3917","11","12","27"
"3","1","50","0","0","0","1","69","2267.999999999999","2","20","28"
"8","1","50","0.05","0","0","1","68","3280","5","24","21"
"1","1","50","0","0","0","1","54","3015.9999999999995","3","18","29"
"4","1","50","0","0","0","1","73","2736.000000000002","0","33","17"
"7","1","50","0.05","0","0","1","82","3965.9999999999995","9","15","26"
"2","1","50","0","0","0","1","74","3653.9999999999986","5","28","17"
"6","1","50","0.05","0","0","1","72","3429.9999999999995","7","23","20"
"3","1","50","0","0","0","1","70","2349.9999999999986","2","20","28"
"8","1","50","0.05","0","0","1","69","3369","9","25","16"
"4","1","50","0","0","0","1","74","2775.999999999998","0","31","19"
"1","1","50","0","0","0","1","55","3059.0000000000005","3","18","29"
"7","1","50","0.05","0","0","1","83","4016.000000000002","10","13","27"
"2","1","50","0","0","0","1","75","3739","5","28","17"
"5","1","50","0","0","0","1","76","3528.000000000001","2","24","24"
"3","1","50","0","0","0","1","71","2351.9999999999995","2","20","28"
"4","1","50","0","0","0","1","75","2816.000000000001","0","33","17"
"7","1","50","0.05","0","0","1","84","4066","10","15","25"
"2","1","50","0","0","0","1","76","3823.999999999998","5","28","17"
"1","1","50","0","0","0","1","56","3062","3","18","29"
"6","1","50","0.05","0","0","1","73","3434.999999999999","5","22","23"
"4","1","50","0","0","0","1","76","2896.000000000001","0","31","19"
"3","1","50","0","0","0","1","72","2434.0000000000005","2","20","28"
"8","1","50","0.05","0","0","1","70","3415","6","21","23"
"7","1","50","0.05","0","0","1","85","4116","10","14","26"
"2","1","50","0","0","0","1","77","3908.999999999999","5","28","17"
"5","1","50","0","0","0","1","77","3570.000000000001","2","24","24"
"1","1","50","0","0","0","1","57","3105.0000000000005","3","18","29"
"6","1","50","0.05","0","0","1","74","3483.9999999999986","9","20","21"
"7","1","50","0.05","0","0","1","86","4166","10","16","24"
"8","1","50","0.05","0","0","1","71","3461.000000000001","6","25","19"
"2","1","50","0","0","0","1","78","4034.0000000000014","5","28","17"
"4","1","50","0","0","0","1","77","2896.000000000001","0","33","17"
"8","1","50","0.05","0","0","1","72","3472.0000000000023","11","24","15"
"2","1","50","0","0","0","1","79","4039.0000000000014","5","28","17"
"6","1","50","0.05","0","0","1","75","3531.9999999999995","8","21","21"
"7","1","50","0.05","0","0","1","87","4176.999999999999","11","15","24"
"5","1","50","0","0","0","1","78","3572.0000000000005","2","24","24"
"8","1","50","0.05","0","0","1","73","3478.0000000000014","6","22","22"
"2","1","50","0","0","0","1","80","4163.999999999999","5","28","17"
"7","1","50","0.05","0","0","1","88","4308.000000000001","11","12","27"
"3","1","50","0","0","0","1","73","2476.0000000000005","2","20","28"
"1","1","50","0","0","0","1","58","3108.0000000000005","3","18","29"
"4","1","50","0","0","0","1","78","2935.999999999998","0","31","19"
"2","1","50","0","0","0","1","81","4288.999999999999","5","28","17"
"6","1","50","0.05","0","0","1","76","3538.9999999999995","7","23","20"
"7","1","50","0.05","0","0","1","89","4357","9","16","25"
"3","1","50","0","0","0","1","74","2598","2","20","28"
"2","1","50","0","0","0","1","82","4334.000000000001","5","28","17"
"5","1","50","0","0","0","1","79","3654.0000000000005","2","24","24"
"8","1","50","0.05","0","0","1","74","3487.0000000000014","9","25","16"
"6","1","50","0.05","0","0","1","77","3584.9999999999995","6","21","23"
"7","1","50","0.05","0","0","1","90","4448.000000000001","11","14","25"
"3","1","50","0","0","0","1","75","2599.9999999999995","2","20","28"
"4","1","50","0","0","0","1","79","3015.999999999998","0","33","17"
"8","1","50","0.05","0","0","1","75","3536.0000000000014","9","24","17"
"1","1","50","0","0","0","1","59","3151.0000000000005","3","18","29"
"6","1","50","0.05","0","0","1","78","3631.9999999999986","7","23","20"
"7","1","50","0.05","0","0","1","91","4460.000000000001","12","16","22"
"2","1","50","0","0","0","1","83","4418.999999999999","5","28","17"
"5","1","50","0","0","0","1","80","3735.999999999999","2","24","24"
"3","1","50","0","0","0","1","76","2642","2","20","28"
"6","1","50","0.05","0","0","1","79","3637.9999999999995","6","24","20"
"2","1","50","0","0","0","1","84","4424","5","28","17"
"5","1","50","0","0","0","1","81","3857.999999999999","2","24","24"
"8","1","50","0.05","0","0","1","76","3544.0000000000005","8","25","17"
"3","1","50","0","0","0","1","77","2763.999999999999","2","20","28"
"2","1","50","0","0","0","1","85","4429","5","28","17"
"1","1","50","0","0","0","1","60","3274.0000000000023","3","18","29"
"5","1","50","0","0","0","1","82","3900.0000000000005","2","24","24"
"6","1","50","0.05","0","0","1","80","3687","9","23","18"
"7","1","50","0.05","0","0","1","92","4472.000000000002","12","15","23"
"4","1","50","0","0","0","1","80","3055.9999999999995","0","31","19"
"3","1","50","0","0","0","1","78","2805.999999999998","2","20","28"
"5","1","50","0","0","0","1","83","3902.0000000000005","2","24","24"
"8","1","50","0.05","0","0","1","77","3553.0000000000005","9","24","17"
"1","1","50","0","0","0","1","61","3317.0000000000014","3","18","29"
"3","1","50","0","0","0","1","79","2888.0000000000014","2","20","28"
"5","1","50","0","0","0","1","84","3944.000000000001","2","24","24"
"7","1","50","0.05","0","0","1","93","4604.000000000001","12","15","23"
"2","1","50","0","0","0","1","86","4474.000000000002","5","28","17"
"6","1","50","0.05","0","0","1","81","3697.0000000000005","10","21","19"
"4","1","50","0","0","0","1","81","3135.9999999999986","0","33","17"
"8","1","50","0.05","0","0","1","78","3602.0000000000005","9","23","18"
"5","1","50","0","0","0","1","85","4066.0000000000005","2","24","24"
"7","1","50","0.05","0","0","1","94","4697.000000000002","13","15","22"
"3","1","50","0","0","0","1","80","3009.9999999999995","2","20","28"
"6","1","50","0.05","0","0","1","82","3707.000000000001","10","22","18"
"8","1","50","0.05","0","0","1","79","3651.0000000000005","9","23","18"
"4","1","50","0","0","0","1","82","3135.9999999999986","0","31","19"
"2","1","50","0","0","0","1","87","4479.000000000002","5","28","17"
"5","1","50","0","0","0","1","86","4067.9999999999995","2","24","24"
"8","1","50","0.05","0","0","1","80","3658.000000000001","7","24","19"
"7","1","50","0.05","0","0","1","95","4750.000000000001","13","15","22"
"5","1","50","0","0","0","1","87","4070","2","24","24"
"3","1","50","0","0","0","1","81","3011.9999999999995","2","20","28"
"4","1","50","0","0","0","1","83","3175.999999999997","0","33","17"
"8","1","50","0.05","0","0","1","81","3709.0000000000023","11","22","17"
"7","1","50","0.05","0","0","1","96","4763.000000000002","13","15","22"
"1","1","50","0","0","0","1","62","3360.000000000001","3","18","29"
"5","1","50","0","0","0","1","88","4071.9999999999995","2","24","24"
"2","1","50","0","0","0","1","88","4523.999999999999","5","28","17"
"4","1","50","0","0","0","1","84","3215.999999999998","0","31","19"
"3","1","50","0","0","0","1","82","3094.0000000000005","2","20","28"
"8","1","50","0.05","0","0","1","82","3756.0000000000005","7","23","20"
"6","1","50","0.05","0","0","1","83","3837.0000000000005","10","23","17"
