"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure agent variance"
"05/14/2018 23:04:25:507 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","106","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2","agent-variance"
"173","50","0.525","0","47","2250.725","4","27","19","0"
"174","50","0.525","0","30","1236.0249999999999","2","26","22","218.6"
"169","50","0.525","0","91","4342.050000000002","8","26","16","0"
"170","50","0.525","0","84","5146.500000000001","19","15","16","0"
"175","50","0.525","0","19","868.2","8","25","17","0"
"172","50","0.525","0","49","2708.2000000000003","12","20","18","0"
"173","50","0.525","0","48","2294.7249999999995","4","27","19","0"
"168","50","0.5","0","83","2734.5000000000005","0","49","1","289.9925925925926"
"174","50","0.525","0","31","1304.375","2","0","48","272.7185185185185"
"169","50","0.525","0","92","4350.050000000001","8","26","16","0"
"170","50","0.525","0","85","5245.500000000001","19","15","16","0"
"175","50","0.525","0","20","916.1999999999999","8","25","17","0"
"172","50","0.525","0","50","2840.2000000000003","12","20","18","0"
"173","50","0.525","0","49","2418.7249999999995","4","27","19","0"
"174","50","0.525","0","32","1386.375","2","0","48","273.9407407407407"
"168","50","0.5","0","84","2813","0","46","4","272.3259259259259"
"170","50","0.525","0","86","5264.5","19","15","16","0"
"169","50","0.525","0","93","4358.050000000003","8","26","16","0"
"175","50","0.525","0","21","964.2","8","25","17","0"
"172","50","0.525","0","51","2892.2","12","20","18","0"
"173","50","0.525","0","50","2462.724999999999","4","27","19","0"
"174","50","0.525","0","33","1378.9250000000004","2","18","30","224.95555555555555"
"168","50","0.5","0","85","2917.5000000000005","0","15","35","240.62962962962965"
"175","50","0.525","0","22","1012.2","8","25","17","0"
"170","50","0.525","0","87","5363.500000000001","19","15","16","0"
"169","50","0.525","0","94","4406.050000000002","8","26","16","0"
"172","50","0.525","0","52","2944.200000000001","12","20","18","0"
"173","50","0.525","0","51","2466.7250000000004","4","27","19","0"
"174","50","0.525","0","34","1363.6500000000003","1","49","0","286.05185185185184"
"175","50","0.525","0","23","1140.2","8","25","17","0"
"168","50","0.5","0","86","2950.5000000000005","0","1","49","289.9925925925926"
"172","50","0.525","0","53","2956.2","12","20","18","0"
"170","50","0.525","0","88","5422.500000000001","19","15","16","0"
"169","50","0.525","0","95","4454.049999999999","8","26","16","0"
"174","50","0.525","0","35","1364.6499999999996","1","49","0","292.14074074074074"
"173","50","0.525","0","52","2510.724999999999","4","27","19","0"
"175","50","0.525","0","24","1148.2","8","25","17","0"
"168","50","0.5","0","87","3069","0","4","46","272.3259259259259"
"172","50","0.525","0","54","3048.2000000000007","12","20","18","0"
"170","50","0.525","0","89","5481.500000000001","19","15","16","0"
"169","50","0.525","0","96","4462.049999999999","8","26","16","0"
"174","50","0.525","0","36","1358.3","1","35","14","240.5111111111111"
"173","50","0.525","0","53","2514.7249999999995","4","27","19","0"
"175","50","0.525","0","25","1196.2","8","25","17","0"
"172","50","0.525","0","55","3180.2","12","20","18","0"
"168","50","0.5","0","88","3093.500000000001","0","35","15","240.62962962962965"
"170","50","0.525","0","90","5500.5","19","15","16","0"
"169","50","0.525","0","97","4470.05","8","26","16","0"
"171","50","0.525","0","26","1403.1750000000002","16","14","20","0"
"174","50","0.525","0","37","1381.9749999999997","1","2","47","292.9111111111111"
"173","50","0.525","0","54","2638.725","4","27","19","0"
"175","50","0.525","0","26","1244.2","8","25","17","0"
"172","50","0.525","0","56","3232.2","12","20","18","0"
"170","50","0.525","0","91","5519.500000000002","19","15","16","0"
"168","50","0.5","0","89","3126.499999999998","0","49","1","289.9925925925926"
"169","50","0.525","0","98","4558.050000000001","8","26","16","0"
"174","50","0.525","0","38","1381.925","1","0","49","304.6592592592593"
"175","50","0.525","0","27","1372.2000000000005","8","25","17","0"
"173","50","0.525","0","55","2722.725","4","27","19","0"
"172","50","0.525","0","57","3244.2000000000003","12","20","18","0"
"171","50","0.525","0","27","1459.1749999999997","16","14","20","0"
"168","50","0.5","0","90","3165.000000000002","0","46","4","272.3259259259259"
"170","50","0.525","0","92","5618.5","19","15","16","0"
"175","50","0.525","0","28","1380.2000000000005","8","25","17","0"
"169","50","0.525","0","99","4606.05","8","26","16","0"
"174","50","0.525","0","39","1377.6749999999997","1","10","39","261.4592592592592"
"173","50","0.525","0","56","2726.725","4","27","19","0"
"172","50","0.525","0","58","3296.2","12","20","18","0"
"171","50","0.525","0","28","1475.175","16","14","20","0"
"175","50","0.525","0","29","1508.1999999999998","8","25","17","0"
"170","50","0.525","0","93","5637.5","19","15","16","0"
"168","50","0.5","0","91","3189.5","0","15","35","240.62962962962965"
"169","50","0.525","0","100","4614.049999999999","8","26","16","0"
"174","50","0.525","0","40","1400.3","1","45","4","304.5407407407408"
"173","50","0.525","0","57","2730.725000000001","4","27","19","0"
"172","50","0.525","0","59","3348.2000000000003","12","20","18","0"
"175","50","0.525","0","30","1556.1999999999998","8","25","17","0"
"176","50","0.525","0","0","0","0","0","0","0"
"171","50","0.525","0","29","1491.175","16","14","20","0"
"174","50","0.525","0","41","1399.199999999999","1","49","0","314.3925925925926"
"170","50","0.525","0","94","5696.500000000002","19","15","16","0"
"173","50","0.525","0","58","2814.725","4","27","19","0"
"168","50","0.5","0","92","3222.500000000001","0","1","49","289.9925925925926"
"176","50","0.525","0","1","55.00000000000001","15","12","23","0"
"172","50","0.525","0","60","3360.2000000000007","12","20","18","0"
"175","50","0.525","0","31","1604.2000000000005","8","25","17","0"
"171","50","0.525","0","30","1587.175","16","14","20","0"
"176","50","0.525","0","2","169.10000000000005","13","22","15","0"
"174","50","0.525","0","42","1437.0499999999997","1","43","6","275.47407407407405"
"170","50","0.525","0","95","5715.500000000002","19","15","16","0"
"173","50","0.525","0","59","2858.725","4","27","19","0"
"168","50","0.5","0","93","3221.000000000001","0","4","46","272.3259259259259"
"176","50","0.525","0","3","209.82500000000002","17","14","19","0"
"172","50","0.525","0","61","3452.2","12","20","18","0"
"175","50","0.525","0","32","1732.1999999999998","8","25","17","0"
"176","50","0.525","0","4","251.44999999999993","20","12","18","0"
"174","50","0.525","0","43","1499.675","1","8","41","300.7407407407407"
"173","50","0.525","0","60","2942.7249999999995","4","27","19","0"
"170","50","0.525","0","96","5814.500000000003","19","15","16","0"
"168","50","0.5","0","94","3245.4999999999986","0","35","15","240.62962962962965"
"175","50","0.525","0","33","1740.1999999999998","8","25","17","0"
"172","50","0.525","0","62","3504.1999999999994","12","20","18","0"
"176","50","0.525","0","5","310.925","20","13","17","0"
"174","50","0.525","0","44","1496.475","1","0","49","315.6222222222222"
"173","50","0.525","0","61","2986.7250000000017","4","27","19","0"
"170","50","0.525","0","97","5913.500000000001","19","15","16","0"
"175","50","0.525","0","34","1748.2","8","25","17","0"
"171","50","0.525","0","31","1643.175","16","14","20","0"
"168","50","0.5","0","95","3278.5000000000014","0","49","1","289.9925925925926"
"172","50","0.525","0","63","3516.2","12","20","18","0"
"176","50","0.525","0","6","369.3999999999999","19","14","17","0"
"174","50","0.525","0","45","1494.8499999999997","1","5","44","282.3777777777778"
"173","50","0.525","0","62","2990.725000000001","4","27","19","0"
"170","50","0.525","0","98","5932.500000000002","19","15","16","0"
"175","50","0.525","0","35","1796.2","8","25","17","0"
"171","50","0.525","0","32","1699.1749999999997","16","14","20","0"
"176","50","0.525","0","7","380.7749999999999","14","19","17","0"
"172","50","0.525","0","64","3608.2000000000003","12","20","18","0"
"168","50","0.5","0","96","3397.0000000000005","0","46","4","272.3259259259259"
"174","50","0.525","0","46","1521.6750000000002","1","32","17","276.1777777777778"
"173","50","0.525","0","63","2994.7250000000013","4","27","19","0"
"170","50","0.525","0","99","5951.500000000001","19","15","16","0"
"175","50","0.525","0","36","1844.2","8","25","17","0"
"176","50","0.525","0","8","434.77500000000003","14","19","17","0"
"172","50","0.525","0","65","3740.2","12","20","18","0"
"171","50","0.525","0","33","1755.1749999999993","16","14","20","0"
"168","50","0.5","0","97","3501.4999999999995","0","15","35","240.62962962962965"
"174","50","0.525","0","47","1513.7499999999998","1","49","0","302.28888888888883"
"173","50","0.525","0","64","3038.7250000000013","4","27","19","0"
"176","50","0.525","0","9","568.775","14","19","17","0"
"175","50","0.525","0","37","1972.2","8","25","17","0"
"170","50","0.525","0","100","5970.5","19","15","16","0"
"172","50","0.525","0","66","3792.2000000000003","12","20","18","0"
"171","50","0.525","0","34","1851.175","16","14","20","0"
"168","50","0.5","0","98","3534.5000000000014","0","1","49","289.9925925925926"
"176","50","0.525","0","10","582.7750000000002","14","19","17","8.45185185185185"
"174","50","0.525","0","48","1554.2249999999995","1","48","1","284.5111111111111"
"177","50","0.55","0","0","0","0","0","0","0"
"173","50","0.525","0","65","3042.7250000000004","4","27","19","0"
"175","50","0.525","0","38","2020.2","8","25","17","0"
"177","50","0.55","0","1","54.999999999999986","15","15","20","0"
"172","50","0.525","0","67","3844.1999999999994","12","20","18","0"
"171","50","0.525","0","35","1907.1749999999993","16","14","20","0"
"176","50","0.525","0","11","636.7750000000001","14","19","17","6.807407407407408"
"168","50","0.5","0","99","3653.0000000000014","0","4","46","272.3259259259259"
"177","50","0.55","0","2","51.05000000000001","12","16","22","0"
"174","50","0.525","0","49","1580.525","1","20","29","263.17777777777775"
"173","50","0.525","0","66","3046.7250000000013","4","27","19","0"
"175","50","0.525","0","39","2068.2","8","25","17","0"
"172","50","0.525","0","68","3896.2000000000003","12","20","18","0"
"177","50","0.55","0","3","166.55000000000004","12","19","19","0"
"176","50","0.525","0","12","730.7750000000002","14","19","17","5.637037037037037"
"174","50","0.525","0","50","1571.5500000000002","1","1","48","293.81481481481484"
"173","50","0.525","0","67","3050.7250000000004","4","27","19","0"
"168","50","0.5","0","100","3677.4999999999995","0","35","15","240.62962962962965"
"175","50","0.525","0","40","2196.2","8","25","17","0"
"177","50","0.55","0","4","251.39999999999992","23","12","15","0"
"176","50","0.525","0","13","784.7749999999999","14","19","17","5.4296296296296305"
"172","50","0.525","0","69","3908.200000000001","12","20","18","0"
"178","50","0.55","0","0","0","0","0","0","0"
"174","50","0.525","0","51","1652.55","1","1","48","280.30370370370366"
"177","50","0.55","0","5","394.4","23","12","15","0"
"173","50","0.525","0","68","3054.7250000000004","4","27","19","0"
"175","50","0.525","0","41","2204.2","8","25","17","0"
"178","50","0.55","0","1","16","16","17","17","0"
"176","50","0.525","0","14","918.775","14","19","17","3.6222222222222222"
"172","50","0.525","0","70","3960.2000000000016","12","20","18","0"
"178","50","0.55","0","2","18.74999999999999","22","12","16","0"
"177","50","0.55","0","6","414.29999999999995","21","14","15","0"
"173","50","0.525","0","69","3058.725","4","27","19","0"
"174","50","0.525","0","52","1682","1","23","26","240.8962962962963"
"175","50","0.525","0","42","2212.2","8","25","17","0"
"176","50","0.525","0","15","932.775","14","19","17","1.6666666666666667"
"178","50","0.55","0","3","99.25000000000001","17","20","13","0"
"172","50","0.525","0","71","4012.2","12","20","18","0"
"177","50","0.55","0","7","475.29999999999995","21","14","15","0"
"178","50","0.55","0","4","98.55000000000001","18","16","16","0"
"176","50","0.525","0","16","1066.7749999999996","14","19","17","0"
"173","50","0.525","0","70","3102.7249999999995","4","27","19","0"
"174","50","0.525","0","53","1709.3500000000001","1","49","0","287.97037037037035"
"175","50","0.525","0","43","2340.2000000000003","8","25","17","0"
"177","50","0.55","0","8","480.7999999999999","11","24","15","0"
"172","50","0.525","0","72","4064.2000000000003","12","20","18","0"
"178","50","0.55","0","5","196.55000000000007","18","16","16","0"
"176","50","0.525","0","17","1200.7749999999996","14","19","17","0"
"173","50","0.525","0","71","3106.7250000000004","4","27","19","0"
"174","50","0.525","0","54","1750.3499999999997","1","49","0","282.52592592592595"
"175","50","0.525","0","44","2348.2","8","25","17","0"
"177","50","0.55","0","9","611.8000000000001","11","24","15","0"
"178","50","0.55","0","6","214.55","18","16","16","0"
"172","50","0.525","0","73","4076.1999999999994","12","20","18","0"
"176","50","0.525","0","18","1254.7749999999994","14","19","17","0"
"173","50","0.525","0","72","3110.7249999999995","4","27","19","0"
"177","50","0.55","0","10","662.7999999999998","11","24","15","20.103703703703708"
"174","50","0.525","0","55","1781.9","1","31","18","240.15555555555557"
"178","50","0.55","0","7","232.55","18","16","16","0"
"175","50","0.525","0","45","2476.2","8","25","17","0"
"172","50","0.525","0","74","4128.200000000001","12","20","18","0"
"176","50","0.525","0","19","1308.7749999999996","14","19","17","0"
"177","50","0.55","0","11","673.8000000000002","11","24","15","21.607407407407404"
"178","50","0.55","0","8","250.55","18","16","16","0"
"173","50","0.525","0","73","3234.724999999999","4","27","19","0"
"174","50","0.525","0","56","1766.6249999999998","1","0","49","300.36296296296297"
"175","50","0.525","0","46","2484.2000000000007","8","25","17","0"
"176","50","0.525","0","20","1362.7750000000003","14","19","17","0"
"172","50","0.525","0","75","4140.200000000002","12","20","18","0"
"177","50","0.55","0","12","724.8000000000001","11","24","15","21.25185185185185"
"173","50","0.525","0","74","3238.725000000001","4","27","19","0"
"174","50","0.525","0","57","1767.6249999999995","1","0","49","301.4518518518518"
"176","50","0.525","0","21","1376.7749999999996","14","19","17","0"
"175","50","0.525","0","47","2532.2000000000003","8","25","17","0"
"171","50","0.525","0","36","1963.1749999999995","16","14","20","0"
"177","50","0.55","0","13","775.8000000000001","11","24","15","21.807407407407407"
"172","50","0.525","0","76","4232.200000000001","12","20","18","0"
"176","50","0.525","0","22","1430.7749999999996","14","19","17","0"
"173","50","0.525","0","75","3322.7250000000004","4","27","19","0"
"174","50","0.525","0","58","1761.2750000000003","1","14","35","248.56296296296298"
"175","50","0.525","0","48","2540.2000000000007","8","25","17","0"
"177","50","0.55","0","14","906.8000000000002","11","24","15","17.896296296296295"
"171","50","0.525","0","37","2099.1749999999997","16","14","20","0"
"172","50","0.525","0","77","4284.200000000001","12","20","18","0"
"176","50","0.525","0","23","1564.7749999999996","14","19","17","0"
"173","50","0.525","0","76","3366.7249999999995","4","27","19","0"
"174","50","0.525","0","59","1744.9499999999996","1","47","2","301.962962962963"
"177","50","0.55","0","15","917.8","11","24","15","11.851851851851853"
